Batch results: -0.04161057993769646|-0.0072313351556658745|-0.02947155013680458|-0.014741762541234493|
Batch results: -0.0314866304397583|-0.02395843155682087|-0.049361757934093475|-0.031997501850128174|
Batch results: -0.017585396766662598|-0.019854608923196793|-0.03662490472197533|-0.045943733304739|
Batch results: -0.030986784026026726|-0.02817298285663128|-0.020716961473226547|-0.03533932939171791|
Batch results: -0.04378018528223038|-0.02575984038412571|-0.037986673414707184|-0.031194910407066345|
Batch results: -0.03349229693412781|-0.03557032346725464|-0.030557701364159584|-0.028801657259464264|
Batch results: -0.03528386354446411|-0.025433454662561417|-0.009490283206105232|-0.03440311923623085|
Batch results: -0.04751957207918167|-0.03954324126243591|-0.050424136221408844|-0.027082394808530807|
Batch results: -0.015246930532157421|-0.02380193956196308|-0.02809370867908001|-0.009482926689088345|
Batch results: -0.011545021086931229|-0.054167699068784714|-0.045801591128110886|-0.024821635335683823|
Batch results: -0.024792484939098358|-0.029384933412075043|-0.021387502551078796|-0.0371418371796608|
Batch results: -0.03831346333026886|-0.050204940140247345|-0.022527186200022697|-0.04357565939426422|
Batch results: -0.050127603113651276|-0.043683648109436035|-0.032792605459690094|-0.028055375441908836|
Batch results: -0.027317803353071213|-0.034821830689907074|-0.02886987291276455|-0.025130312889814377|
Batch results: -0.03153345733880997|-0.03573472052812576|-0.041957657784223557|-0.029787549749016762|
Batch results: -0.04496397078037262|-0.0035287518985569477|-0.01602131500840187|-0.030155405402183533|
Batch results: -0.019124271348118782|-0.03102833405137062|-0.028313465416431427|-0.027038179337978363|
Batch results: -0.042785853147506714|-0.04422558844089508|-0.03152263164520264|-0.02312803827226162|
Batch results: -0.04158756881952286|-0.011584957130253315|-0.03454110398888588|-0.027603328227996826|
Batch results: -0.03131430596113205|-0.019725481048226357|-0.03570830449461937|-0.036048147827386856|
Batch results: -0.04436121881008148|-0.03274127468466759|-0.02416171506047249|-0.03580749034881592|
Batch results: -0.04035226255655289|-0.03378189355134964|-0.024625856429338455|-0.008463980630040169|
Batch results: -0.024518314749002457|-0.026573097333312035|-0.021345527842640877|-0.0390312597155571|
Batch results: -0.0304913017898798|-0.018600014969706535|-0.02960381656885147|-0.01369566936045885|
Batch results: -0.043213386088609695|-0.031532831490039825|-0.030917974188923836|-0.037213005125522614|
Batch results: -0.018538594245910645|-0.022767478600144386|-0.03035241737961769|-0.023681815713644028|
Batch results: -0.03316084295511246|-0.04081949591636658|-0.03615472838282585|-0.04224425181746483|
Batch results: -0.01813177764415741|-0.029340676963329315|-0.013290012255311012|-0.03756890445947647|
Batch results: -0.017514267936348915|-0.02163964882493019|-0.03279009833931923|-0.03195088356733322|
Batch results: -0.026941396296024323|-0.024944793432950974|-0.0182824544608593|-0.02009711228311062|
Batch results: -0.026134872809052467|-0.03361712396144867|-0.022620126605033875|-0.03002711944282055|
Batch results: -0.05092267692089081|-0.03251887112855911|-0.005653818603605032|-0.03579183667898178|
Batch results: -0.01243629865348339|-0.029328808188438416|-0.01353671494871378|-0.027168406173586845|
Batch results: -0.01591327413916588|-0.03924234211444855|-0.04038511961698532|-0.037836894392967224|
Batch results: -0.013697735033929348|-0.04142946004867554|-0.021291006356477737|-0.01509900763630867|
Batch results: -0.0150148319080472|-0.03925052285194397|-0.023874178528785706|-0.024395013228058815|
Batch results: -0.02508503571152687|-0.026715446263551712|-0.027314666658639908|-0.02881843037903309|
Batch results: -0.012957680970430374|-0.026174357160925865|-0.018591923639178276|-0.020296774804592133|
Batch results: -0.03466729819774628|-0.04037953540682793|-0.021304991096258163|-0.01836853101849556|
Batch results: -0.0498562753200531|-0.031956568360328674|-0.034504011273384094|-0.005585550330579281|
Batch results: -0.01870102807879448|-0.023049255833029747|-0.026664888486266136|-0.036466084420681|
Batch results: -0.04100780189037323|-0.026700284332036972|-0.027546903118491173|-0.03501246124505997|
Batch results: -0.05165751650929451|-0.010582143440842628|-0.051224589347839355|-0.03936392068862915|
Batch results: -0.03662966936826706|-0.021747970953583717|-0.019833145663142204|-0.03202841058373451|
Batch results: -0.024568747729063034|-0.030971840023994446|-0.04666901007294655|-0.03494938462972641|
Batch results: -0.027762439101934433|-0.025311093777418137|-0.026039373129606247|-0.026764104142785072|
Batch results: -0.03606642782688141|-0.04439534619450569|-0.022797025740146637|-0.01496938243508339|
Batch results: -0.03072730079293251|-0.02164754644036293|-0.03579701483249664|-0.022733226418495178|
Batch results: -0.01968153566122055|-0.022824477404356003|-0.02620088681578636|-0.033996205776929855|
Batch results: -0.03253611549735069|-0.013841607607901096|-0.032432474195957184|-0.027723409235477448|
Batch results: -0.012214976362884045|-0.021499980241060257|-0.03025702014565468|-0.037950605154037476|
Batch results: -0.034788861870765686|-0.038251642137765884|-0.029101533815264702|-0.02855192869901657|
Batch results: -0.04423769563436508|-0.0013538259081542492|-0.012199528515338898|-0.008591991849243641|
Batch results: -0.04289831221103668|-0.035129204392433167|-0.0405939482152462|-0.023100733757019043|
Batch results: -0.048112548887729645|-0.02386096492409706|-0.03058689273893833|-0.03458787500858307|
Batch results: -0.02880963683128357|-0.03273353725671768|-0.016095664352178574|-0.03946419432759285|
Batch results: -0.018963217735290527|-0.03902934491634369|-0.03753307834267616|-0.03522045910358429|
Batch results: -0.031615059822797775|-0.012293238192796707|-0.023247160017490387|-0.04369122534990311|
Batch results: -0.03264563903212547|-0.03158211708068848|-0.03498746082186699|-0.019245050847530365|
Batch results: -0.03962835669517517|-0.039115939289331436|-0.019240932539105415|-0.022928591817617416|
Batch results: -0.021642271429300308|-0.03327560797333717|-0.045573294162750244|-0.01065783016383648|
Batch results: -0.03184662014245987|-0.03641311824321747|-0.04012738913297653|-0.034300483763217926|
Batch results: -0.009503978304564953|-0.029506666585803032|-0.047896068543195724|-0.041004665195941925|
Batch results: -0.022342737764120102|-0.020634766668081284|-0.030337681993842125|-0.008019274100661278|
Batch results: -0.020152069628238678|-0.04601449891924858|-0.04402323067188263|-0.010472831316292286|
Batch results: -0.02244529314339161|-0.02645941823720932|-0.009455550462007523|-0.03771274536848068|
Batch results: -0.04168177396059036|-0.04859071969985962|-0.0218900665640831|-0.010036716237664223|
Batch results: -0.02045433782041073|-0.0358944870531559|-0.04091738909482956|-0.020198047161102295|
Batch results: -0.034802816808223724|-0.023656144738197327|-0.03498169779777527|-0.03535684943199158|
Batch results: -0.040480684489011765|-0.037111155688762665|-0.038846008479595184|-0.04431677609682083|
Batch results: -0.0373845212161541|-0.04472371190786362|-0.030829336494207382|-0.016583962365984917|
Batch results: -0.018101539462804794|-0.04093477874994278|-0.032602354884147644|-0.030949871987104416|
Batch results: -0.0182415172457695|-0.02102431282401085|-0.03948872536420822|-0.0312919057905674|
Batch results: -0.029963631182909012|-0.008478136733174324|-0.0375346764922142|-0.03682858496904373|
Batch results: -0.0349651463329792|-0.03142448514699936|-0.02186950109899044|-0.02809293195605278|
Batch results: -0.03003014251589775|-0.030414840206503868|-0.014392921701073647|-0.01650034449994564|
Batch results: -0.040116313844919205|-0.023613765835762024|-0.03651335835456848|-0.026541873812675476|
Batch results: -0.045016415417194366|-0.0075297486037015915|-0.040063440799713135|-0.018977699801325798|
Batch results: -0.03141302987933159|-0.015968501567840576|-0.009851424023509026|-0.03488229215145111|
Batch results: -0.04885748028755188|-0.021658390760421753|-0.03694548085331917|-0.016433168202638626|
Batch results: -0.016951167955994606|-0.03268299996852875|-0.044100139290094376|-0.015008261427283287|
Batch results: -0.0447000190615654|-0.03765736147761345|-0.03611580282449722|-0.02341150864958763|
Batch results: -0.02118155173957348|-0.012675740756094456|-0.029847756028175354|-0.023600872606039047|
Batch results: -0.03630556911230087|-0.030789483338594437|-0.04671435058116913|-0.042166899889707565|
Batch results: -0.03618399798870087|-0.02836868166923523|-0.045503169298172|-0.023733317852020264|
Batch results: -0.00973893329501152|-0.03041536547243595|-0.03363105654716492|-0.0008548018522560596|
Batch results: -0.03899400681257248|-0.030307753011584282|-0.04684045910835266|-0.023869682103395462|
Batch results: -0.030690550804138184|-0.024885326623916626|-0.03806838393211365|-0.015248849987983704|
Batch results: -0.04004738852381706|-0.04015076160430908|-0.013249591924250126|-0.01991855725646019|
Batch results: -0.016739793121814728|-0.038184620440006256|-0.023652631789445877|-0.04018925875425339|
Batch results: -0.014930649660527706|-0.030969511717557907|-0.02885858714580536|-0.015424458310008049|
Batch results: -0.025973061099648476|-0.021270669996738434|-0.0078027518466115|-0.041813626885414124|
Batch results: -0.04093974828720093|-0.015670087188482285|-0.045766282826662064|-0.04153954237699509|
Batch results: -0.045317552983760834|-0.025538913905620575|-0.012063051573932171|-0.04308366775512695|
Batch results: -0.042329221963882446|-0.017700910568237305|-0.042653001844882965|-0.020261555910110474|
Batch results: -0.044309861958026886|-0.030973250046372414|-0.016662977635860443|-0.023460302501916885|
Batch results: -0.029348883777856827|-0.036024950444698334|-0.021544789895415306|-0.018026694655418396|
Batch results: -0.025066833943128586|-0.022269515320658684|-0.016984235495328903|-0.025467317551374435|
Batch results: -0.017601914703845978|-0.0215071402490139|-0.042991891503334045|-0.012805866077542305|
Batch results: -0.031053978949785233|-0.023663628846406937|-0.025949738919734955|-0.011398876085877419|
